id,title,authors,venue,year
564750,AN EBXML INFRASTRUCTURE IMPLEMENTATION THROUGH UDDI REGISTRIES AND ROSETTANET PIPS,"ASUMAN DOGAC, YUSUF TAMBAG, PINAR PEMBECIOGLU, SAIT PEKTAS, GOKCE LALECI, GOKHAN KURT, SERKAN TOPRAK, YILDIRAY KABAK",SIGMOD Conference,2002
564746,WAVELET SYNOPSES WITH ERROR GUARANTEES,"MINOS GAROFALAKIS, PHILLIP B. GIBBONS",SIGMOD Conference,2002
564747,COMPRESSING SQL WORKLOADS,"SURAJIT CHAUDHURI, ASHISH KUMAR GUPTA, VIVEK NARASAYYA",SIGMOD Conference,2002
565138,SYSTEMS AND PROTOTYPES,JIGNESH PATEL,SIGMOD Record,2002
565137,A BRIEF SURVEY OF WEB DATA EXTRACTION TOOLS,"ALBERTO H. F. LAENDER, BERTHIER A. RIBEIRO-NETO, ALTIGRAN S. DA SILVA, JULIANA S. TEIXEIRA",SIGMOD Record,2002
565140,STANDARDS,ANDREW EISENBERG,SIGMOD Record,2002
565139,PHOENIX PROJECT: FAULT-TOLERANT APPLICATIONS,"ROGER BARGA, DAVID LOMET",SIGMOD Record,2002
565132,DATA WAREHOUSING AND BUSINESS INTELLIGENCE FOR E-COMMERCE: BY ALAN R. SIMON & STEVEN L. SHAFFER,FRANK G. GOETHALS,SIGMOD Record,2002
565135,REPORT ON THE ACM FOURTH INTERNATIONAL WORKSHOP ON DATA WAREHOUSING AND OLAP (DOLAP 2001),JOACHIM HAMMER,SIGMOD Record,2002
565134,"ON BUILDING AN INFRASTRUCTURE FOR MOBILE AND WIRELESS SYSTEMS: REPORT ON THE NSF WORKSHOP ON AN INFRASTRUCTURE FOR MOBILE AND WIRELESS SYSTEMS, OCT. 15, 2001","BIRGITTA KONIG-RIES, KIA MAKKI, SAM MAKKI, CHARLES PERKINS, NIKI PISSINOU, PETER REIHER, PETER SCHEUERMANN, JARI VEIJALAINEN, OURI WOLFSON",SIGMOD Record,2002
565131,"MINING THE WORLD WIDE WEB: AN INFORMATION SEARCH APPROACH BY GEORGE CHANG, MARCUS J. HEALEY (EDITOR), JAMES A. M. MCHUGH, JASON T. L. WANG",ARIS OUKSEL,SIGMOD Record,2002
565130,DATA MINING: CONCEPTS AND TECHNIQUES BY JIAWEI HAN AND MICHELINE KAMBER,"FERNANDO BERZAL, NICOLFAS MATIN",SIGMOD Record,2002
565125,FROM TERNARY RELATIONSHIP TO RELATIONAL TABLES: A CASE AGAINST COMMON BELIEFS,RAFAEL CAMPS PARE,SIGMOD Record,2002
565124,CLUSTER VALIDITY METHODS: PART I,"MARIA HALKIDI, YANNIS BATISTAKIS, MICHALIS VAZIRGIANNIS",SIGMOD Record,2002
565127,"DAVID DEWITT SPEAKS OUT: ON RETHINKING THE CS CURRICULUM, WHY THE DATABASE COMMUNITY SHOULD BE PROUD, WHY QUERY OPTIMIZATION DOESN'T WORK, HOW SUPERCOMPUTING FUNDING IS SOMETIMES VERY POORLY SPENT, HOW HE'S NOT A GOOD CODER AND ISN'T SMART ENOUGH TO DO DB THEORY, AND MORE",MARIANNE WINSLETT,SIGMOD Record,2002
565120,THE DESIGN OF A RETRIEVAL TECHNIQUE FOR HIGH-DIMENSIONAL DATA ON TERTIARY STORAGE,"RATKO ORLANDIC, JACK LUKASZUK, CRAIG SWIETLIK",SIGMOD Record,2002
565121,A PICTORIAL QUERY LANGUAGE FOR QUERYING GEOGRAPHIC DATABASES USING POSITIONAL AND OLAP OPERATORS,"ELAHEH POURABBAS, MAURIZIO RAFANELLI",SIGMOD Record,2002
565122,INVESTIGATING XQUERY FOR QUERYING ACROSS DATABASE OBJECT TYPES,NANCY WIEGAND,SIGMOD Record,2002
565123,MPEG-7 AND MULTIMEDIA DATABASE SYSTEMS,HARALD KOSCH,SIGMOD Record,2002
564799,"DATABASE TUNING: PRINCIPLES, EXPERIMENTS, AND TROUBLESHOOTING TECHNIQUES (PART II)","DENNIS SHASHA, PHILIPPE BONNET",SIGMOD Conference,2002
564801,SOFTWARE AS A SERVICE: ASP AND ASP AGGREGATION,CHRISTOPH BUSSLER,SIGMOD Conference,2002
565119,BRINGING ORDER TO QUERY OPTIMIZATION,"GIEDRIUS SLIVINSKAS, CHRISTIAN S. JENSEN, RICHARD THOMAS SNODGRASS",SIGMOD Record,2002
564792,IMPLEMENTING XQUERY,PAUL COTTON,SIGMOD Conference,2002
564794,QUERYING AND MINING DATA STREAMS: YOU ONLY GET ONE LOOK A TUTORIAL,"MINOS GAROFALAKIS, JOHANNES GEHRKE, RAJEEV RASTOGI",SIGMOD Conference,2002
564796,TUTORIAL: APPLICATION SERVERS AND ASSOCIATED TECHNOLOGIES,C. MOHAN,SIGMOD Conference,2002
564798,"DATABASE TUNING: PRINCIPLES, EXPERIMENTS, AND TROUBLESHOOTING TECHNIQUES (PART I)","DENNIS SHASHA, PHILIPPE BONNET",SIGMOD Conference,2002
564785,XBASE: MAKING YOUR GIGABYTE DISK QUERIABLE,"HONGJUN LU, GUOREN WANG, GE YU, YUBIN BAO, JIANHUA LV, YAXIN YU",SIGMOD Conference,2002
564786,XMDVTOOL: VISUAL INTERACTIVE DATA EXPLORATION AND TREND DISCOVERY OF HIGH-DIMENSIONAL DATA SETS,"ELKE A. RUNDENSTEINER, MATTHEW O. WARD, JING YANG, PUNIT R. DOSHI",SIGMOD Conference,2002
564788,DATA STREAMS: FRESH CURRENT OR STAGNANT BACKWATER? (PANEL),"JOSEPH M. HELLERSTEIN, JENNIFER WIDOM",SIGMOD Conference,2002
564790,GOING PUBLIC: OPEN-SOURCE DATABASES AND DATABASE RESEARCH,PHILIPPE BONNET,SIGMOD Conference,2002
671334,ALGORITHMS FOR MINING DISTANCE-BASED OUTLIERS IN LARGE DATASETS,"EDWIN M. KNORR, RAYMOND T. NG",VLDB,1998
671333,"INFORMATION, COMMUNICATION, AND MONEY: FOR WHAT CAN WE CHARGE AND HOW CAN WE METER IT?","STEPHEN BLOTT, HENRY F. KORTH, ABRAHAM SILBERSCHATZ",VLDB,1998
671336,FROM DATA INDEPENDENCE TO KNOWLEDGE INDEPENDENCE: AN ON-GOING STORY,LAURENT VIEILLE,VLDB,1998
671335,MATERIALIZED VIEWS IN ORACLE,"RANDALL G. BELLO, KARL DIAS, ALAN DOWNING, JAMES J. FEENAN, JR., JAMES L. FINNERTY, WILLIAM D. NORCOTT, HARRY SUN, ANDREW WITKOWSKI, MOHAMED ZIAUDDIN",VLDB,1998
671338,COMPUTING ICEBERG QUERIES EFFICIENTLY,"MIN FANG, NARAYANAN SHIVAKUMAR, HECTOR GARCIA-MOLINA, RAJEEV MOTWANI, JEFFREY D. ULLMAN",VLDB,1998
671337,"TOPAZ: A COST-BASED, RULE-DRIVEN, MULTI-PHASE PARALLELIZER","CLARA NIPPL, BERNHARD MITSCHANG",VLDB,1998
671340,SCALABLE SWEEPING-BASED SPATIAL JOIN,"LARS ARGE, OCTAVIAN PROCOPIUC, SRIDHAR RAMASWAMY, TORSTEN SUEL, JEFFREY SCOTT VITTER",VLDB,1998
671339,R-TREE BASED INDEXING OF NOW-RELATIVE BITEMPORAL DATA,"RASA BLIUJUTE, CHRISTIAN S. JENSEN, SIMONAS SALTENIS, GIEDRIUS SLIVINSKAS",VLDB,1998
671342,WAVECLUSTER: A MULTI-RESOLUTION CLUSTERING APPROACH FOR VERY LARGE SPATIAL DATABASES,"GHOLAMHOSEIN SHEIKHOLESLAMI, SUROJIT CHATTERJEE, AIDONG ZHANG",VLDB,1998
671341,EVALUATING FUNCTIONAL JOINS ALONG NESTED REFERENCE SETS IN OBJECT-RELATIONAL AND OBJECT-ORIENTED DATABASES,"REINHARD BRAUMANDL, JENS CLAUSSEN, ALFONS KEMPER",VLDB,1998
671344,BINDING PROPAGATION IN DISJUNCTIVE DATABASES,SERGIO GRECO,VLDB,1998
671343,ATOMICITY VERSUS ANONYMITY: DISTRIBUTED TRANSACTIONS FOR ELECTRONIC COMMERCE,J. D. TYGAR,VLDB,1998
671346,PROXIMITY SEARCH IN DATABASES,"ROY GOLDMAN, NARAYANAN SHIVAKUMAR, SURESH VENKATASUBRAMANIAN, HECTOR GARCIA-MOLINA",VLDB,1998
671345,ACTIVE STORAGE FOR LARGE-SCALE DATA MINING AND MULTIMEDIA,"ERIK RIEDEL, GARTH A. GIBSON, CHRISTOS FALOUTSOS",VLDB,1998
671349,QUERY OPTIMIZATION FOR XML,"JASON MCHUGH, JENNIFER WIDOM",VLDB,1999
671347,AQUA: A FAST DECISION SUPPORT SYSTEMS USING APPROXIMATE QUERY ANSWERS,"SWARUP ACHARYA, PHILLIP B. GIBBONS, VISWANATH POOSALA",VLDB,1999
671350,BUILDING LIGHT-WEIGHT WRAPPERS FOR LEGACY WEB DATA-SOURCES USING W4F,"ARNAUD SAHUGUET, FABIEN AZAVANT",VLDB,1999
671351,PERFORMANCE MEASUREMENTS OF COMPRESSED BITMAP INDICES,THEODORE JOHNSON,VLDB,1999
671352,CURIO: A NOVEL SOLUTION FOR EFFICIENT STORAGE AND INDEXING IN DATA WAREHOUSES,"ANINDYA DATTA, KRITHI RAMAMRITHAM, HELEN M. THOMAS",VLDB,1999
671353,"THE NEW LOCKING, LOGGING, AND RECOVERY ARCHITECTURE OF MICROSOFT SQL SERVER 7.0",DAVID CAMPBELL,VLDB,1999
671354,UNROLLING CYCLES TO DECIDE TRIGGER TERMINATION,"SIN YEUNG LEE, TOK WANG LING",VLDB,1999
671355,AGGREGATION ALGORITHMS FOR VERY LARGE COMPRESSED DATA WAREHOUSES,"JIANZHONG LI, DORON ROTEM, JAIDEEP SRIVASTAVA",VLDB,1999
671356,QUALITY-DRIVEN INTEGRATION OF HETEROGENOUS INFORMATION SYSTEMS,"FELIX NAUMANN, ULF LESER, JOHANN CHRISTOPH FREYTAG",VLDB,1999
671357,IMPLEMENTATION OF TWO SEMANTIC QUERY OPTIMIZATION TECHNIQUES IN DB2 UNIVERSAL DATABASE,"QI CHENG, JAREK GRYZ, FRED KOO, T. Y. CLIFF LEUNG, LINQI LIU, XIAOYAN QIAN, K. BERNHARD SCHIEFER",VLDB,1999
671358,HIGH-PERFORMANCE EXTENSIBLE INDEXING,MARCEL KORNACKER,VLDB,1999
671359,EVALUATING TOP-K SELECTION QUERIES,"SURAJIT CHAUDHURI, LUIS GRAVANO",VLDB,1999
671360,BUILDING HIERARCHICAL CLASSIFIERS USING CLASS PROXIMITY,"KE WANG, SENQIANG ZHOU, SHIANG CHEN LIEW",VLDB,1999
671361,VOODB: A GENERIC DISCRETE-EVENT RANDOM SIMULATION MODEL TO EVALUATE THE PERFORMANCES OF OODBS,"JEROME DARMONT, MICHEL SCHNEIDER",VLDB,1999
671362,CACHE CONSCIOUS INDEXING FOR DECISION-SUPPORT IN MAIN MEMORY,"JUN RAO, KENNETH A. ROSS",VLDB,1999
671363,AN ADAPTIVE HYBRID SERVER ARCHITECTURE FOR CLIENT CACHING ODBMSS,"KALADHAR VORUGANTI, M. TAMER OZSU, RONALD C. UNRAU",VLDB,1999
671364,DATABASE ARCHITECTURE OPTIMIZED FOR THE NEW BOTTLENECK: MEMORY ACCESS,"PETER A. BONCZ, STEFAN MANEGOLD, MARTIN L. KERSTEN",VLDB,1999
671365,HIERARCHICAL PREFIX CUBES FOR RANGE-SUM QUERIES,"CHEE YONG CHAN, YANNIS E. IOANNIDIS",VLDB,1999
671494,COST MODELS DO MATTER: PROVIDING COST INFORMATION FOR DIVERSE DATA SOURCES IN A FEDERATED SYSTEM,"MARY TORK ROTH, FATMA OZCAN, LAURA M. HAAS",VLDB,1999
671493,OPTIMIZATION OF RUN-TIME MANAGEMENT OF DATA INTENSIVE WEB-SITES,"DANIELA FLORESCU, ALON Y. LEVY, DAN SUCIU, KHALED YAGOUB",VLDB,1999
671492,ISSUES IN NETWORK MANAGEMENT IN THE NEXT MILLENNIUM,"MICHAEL L. BRODIE, SURAJIT CHAUDHURI",VLDB,1999
671491,EXTENDING PRACTICAL PRE-AGGREGATION IN ON-LINE ANALYTICAL PROCESSING,"TORBEN BACH PEDERSEN, CHRISTIAN S. JENSEN, CURTIS E. DYRESON",VLDB,1999
671498,CONTEXT-BASED PREFETCH FOR IMPLEMENTING OBJECTS ON RELATIONS,"PHILIP A. BERNSTEIN, SHANKAR PAL, DAVID SHUTT",VLDB,1999
671497,XML REPOSITORY AND ACTIVE VIEWS DEMONSTRATION,"SERGE ABITEBOUL, VINCENT AGUILERA, SEBASTIEN AILLERET, BERND AMANN, SOPHIE CLUET, BRENDAN HILLS, FREDERIC HUBERT, JEAN-CLAUDE MAMOU, AMELIE MARIAN, LAURENT MIGNET, TOVA MILO, CASSIO SOUZA DOS SANTOS, BRUNO TESSIER, ANNE-MARIE VERCOUSTRE",VLDB,1999
671496,HIGH LEVEL INDEXING OF USER-DEFINED TYPES,"WEIDONG CHEN, JYH-HERNG CHOW, YOU-CHIN FUH, JEAN GRANDBOIS, MICHELLE JOU, NELSON MENDONCA MATTOS, BRIAN T. TRAN, YUN WANG",VLDB,1999
671495,DYNAMIC LOAD BALANCING FOR PARALLEL ASSOCIATION RULE MINING ON HETEROGENOUS PC CLUSTER SYSTEMS,"MASAHISA TAMURA, MASARU KITSUREGAWA",VLDB,1999
671502,"INDUSTRIAL PANEL ON DATA WAREHOUSING TECHNOLOGIES: EXPERIENCES, CHALLENGES, AND DIRECTIONS",UMESHWAR DAYAL,VLDB,1999
671501,MULTI-DIMENSIONAL SUBSTRING SELECTIVITY ESTIMATION,"H. V. JAGADISH, OLGA KAPITSKAIA, RAYMOND T. NG, DIVESH SRIVASTAVA",VLDB,1999
671500,EXPLAINING DIFFERENCES IN MULTIDIMENSIONAL AGGREGATES,SUNITA SARAWAGI,VLDB,1999
671499,RELATIONAL DATABASES FOR QUERYING XML DOCUMENTS: LIMITATIONS AND OPPORTUNITIES,"JAYAVEL SHANMUGASUNDARAM, KRISTIN TUFTE, CHUN ZHANG, GANG HE, DAVID J. DEWITT, JEFFREY F. NAUGHTON",VLDB,1999
671506,GENERALISED HASH TEAMS FOR JOIN AND GROUP-BY,"ALFONS KEMPER, DONALD KOSSMANN, CHRISTIAN WIESNER",VLDB,1999
671505,OPTIMAL GRID-CLUSTERING: TOWARDS BREAKING THE CURSE OF DIMENSIONALITY IN HIGH-DIMENSIONAL CLUSTERING,"ALEXANDER HINNEBURG, DANIEL A. KEIM",VLDB,1999
671504,EXPLOITING VERSIONS FOR HANDLING UPDATES IN BROADCAST DISKS,"EVAGGELIA PITOURA, PANOS K. CHRYSANTHIS",VLDB,1999
671503,"PM3: AN ORTHOGONAL PERSISTENT SYSTEMS PROGRAMMING LANGUAGE - DESIGN, IMPLEMENTATION, PERFORMANCE","ANTONY L. HOSKING, JIAWAN CHEN",VLDB,1999
671509,A SCALABLE AND HIGHLY AVAILABLE NETWORKED DATABASE ARCHITECTURE,"ROGER BAMFORD, RAFIUL AHAD, ANGELO PRUSCINO",VLDB,1999
671510,PROBABILISTIC OPTIMIZATION OF TOP N QUERIES,"DONKO DONJERKOVIC, RAGHU RAMAKRISHNAN",VLDB,1999
671507,GHOST: FINE GRANULARITY BUFFERING OF INDEXES,"CHENG HIAN GOH, BENG CHIN OOI, D. SIM, KIAN-LEE TAN",VLDB,1999
671508,NETWORKED DATA MANAGEMENT DESIGN POINTS,JAMES R. HAMILTON,VLDB,1999
671513,SPATIO-TEMPORAL RETRIEVAL WITH RASDAMAN,"PETER BAUMANN, ANDREAS DEHMEL, PAULA FURTADO, ROLAND RITSCH, NORBERT WIDMANN",VLDB,1999
671514,SPIRIT: SEQUENTIAL PATTERN MINING WITH REGULAR EXPRESSION CONSTRAINTS,"MINOS N. GAROFALAKIS, RAJEEV RASTOGI, KYUSEOK SHIM",VLDB,1999
671511,ON EFFICIENTLY IMPLEMENTING SCHEMASQL ON AN SQL DATABASE SYSTEM,"LAKS V. S. LAKSHMANAN, FEREIDOON SADRI, SUBBU N. SUBRAMANIAN",VLDB,1999
671512,EXTRACTING LARGE-SCALE KNOWLEDGE BASES FROM THE WEB,"RAVI KUMAR, PRABHAKAR RAGHAVAN, SRIDHAR RAJAGOPALAN, ANDREW TOMKINS",VLDB,1999
671517,A NOVEL INDEX SUPPORTING HIGH VOLUME DATA WAREHOUSE INSERTION,"CHRIS JERMAINE, ANINDYA DATTA, EDWARD OMIECINSKI",VLDB,1999
671518,MIRO WEB: INTEGRATING MULTIPLE DATA SOURCES THROUGH SEMISTRUCTURED DATA TYPES,"LUC BOUGANIM, TATIANA CHAN-SINE-YING, TUYET-TRAM DANG-NGOC, JEAN-LUC DARROUX, GEORGES GARDARIN, FEI SHA",VLDB,1999
671515,USER-DEFINED TABLE OPERATORS: ENHANCING EXTENSIBILITY FOR ORDBMS,"MICHAEL JAEDICKE, BERNHARD MITSCHANG",VLDB,1999
671516,SIMILARITY SEARCH IN HIGH DIMENSIONS VIA HASHING,"ARISTIDES GIONIS, PIOTR INDYK, RAJEEV MOTWANI",VLDB,1999
671521,FAST ALGORITHMS FOR MAINTAINING REPLICA CONSISTENCY IN LAZY MASTER REPLICATED DATABASES,"ESTHER PACITTI, PASCALE MINET, ERIC SIMON",VLDB,1999
671522,"O-O, WHAT HAVE THEY DONE TO DB2?","MICHAEL J. CAREY, DONALD D. CHAMBERLIN, SRINIVASA NARAYANAN, BENNET VANCE, DOUG DOOLE, SERGE RIELAU, RICHARD SWAGERMAN, NELSON MENDONCA MATTOS",VLDB,1999
671519,ONLINE FEEDBACK FOR NESTED AGGREGATE QUERIES WITH MULTI-THREADING,"KIAN-LEE TAN, CHENG HIAN GOH, BENG CHIN OOI",VLDB,1999
671520,IMPLEMENTATION OF SQL3 STRUCTURED TYPES WITH INHERITANCE AND VALUE SUBSTITUTABILITY,"YOU-CHIN FUH, STEFAN DESSLOCH, WEIDONG CHEN, NELSON MENDONCA MATTOS, BRIAN T. TRAN, BRUCE G. LINDSAY, LINDA DEMICHEL, SERGE RIELAU, DANKO MANNHAUPT",VLDB,1999
671528,THE VALUE OF MERGE-JOIN AND HASH-JOIN IN SQL SERVER,GOETZ GRAEFE,VLDB,1999
671527,HISTOGRAM-BASED APPROXIMATION OF SET-VALUED QUERY-ANSWERS,"YANNIS E. IOANNIDIS, VISWANATH POOSALA",VLDB,1999
671530,THE MIRROR MMDBMS ARCHITECTURE,"ARJEN P. DE VRIES, MARK G. L. M. VAN DOORN, HENK M. BLANKEN, PETER M. G. APERS",VLDB,1999
671529,FINDING INTENSIONAL KNOWLEDGE OF DISTANCE-BASED OUTLIERS,"EDWIN M. KNORR, RAYMOND T. NG",VLDB,1999
671524,"DATA-DRIVEN, ONE-TO-ONE WEB SITE GENERATION FOR DATA-INTENSIVE APPLICATIONS","STEFANO CERI, PIERO FRATERNALI, STEFANO PARABOSCHI",VLDB,1999
671523,DISTRIBUTED HYPERTEXT RESOURCE DISCOVERY THROUGH EXAMPLES,"SOUMEN CHAKRABARTI, MARTIN VAN DEN BERG, BYRON DOM",VLDB,1999
671526,REPEATING HISTORY BEYOND ARIES,C. MOHAN,VLDB,1999
671525,"ACTIVE STORAGE HIERARCHY, DATABASE SYSTEMS AND APPLICATIONS - SOCRATIC EXEGESIS","FELIPE CARINO, WILLIAM O'CONNELL, JOHN BURGESS, JOEL H. SALTZ",VLDB,1999
671666,WHAT CAN HIERARCHIES DO FOR DATA WAREHOUSES?,"H. V. JAGADISH, LAKS V. S. LAKSHMANAN, DIVESH SRIVASTAVA",VLDB,1999
671665,DATAWAREHOUSING HAS MORE COLOURS THAN JUST BLACK &; WHITE,"THOMAS ZUREK, MARKUS SINNWELL",VLDB,1999
671668,COMBINING HISTOGRAMS AND PARAMETRIC CURVE FITTING FOR FEEDBACK-DRIVEN QUERY RESULT-SIZE ESTIMATION,"ARND CHRISTIAN KONIG, GERHARD WEIKUM",VLDB,1999
671667,SEMANTIC COMPRESSION AND PATTERN EXTRACTION WITH FASCICLES,"H. V. JAGADISH, J. MADAR, RAYMOND T. NG",VLDB,1999
671662,DBMSS ON A MODERN PROCESSOR: WHERE DOES TIME GO?,"ANASTASSIA AILAMAKI, DAVID J. DEWITT, MARK D. HILL, DAVID A. WOOD",VLDB,1999
671661,GENERATING CALL-LEVEL INTERFACES FOR ADVANCED DATABASE APPLICATION PROGRAMMING,"UDO NINK, THEO HARDER, NORBERT RITTER",VLDB,1999
671664,ACTIVE VIEWS FOR ELECTRONIC COMMERCE,"SERGE ABITEBOUL, BERND AMANN, SOPHIE CLUET, ADI EYAL, LAURENT MIGNET, TOVA MILO",VLDB,1999
671663,ONLINE DYNAMIC REORDERING FOR INTERACTIVE DATA PROCESSING,"VIJAYSHANKAR RAMAN, BHASKARAN RAMAN, JOSEPH M. HELLERSTEIN",VLDB,1999
671673,INTEGRATING HETEROGENOUS OVERLAPPING DATABASES THROUGH OBJECT-ORIENTED TRANSFORMATIONS,"VANJA JOSIFOVSKI, TORE RISCH",VLDB,1999
671675,WHAT IS THE NEAREST NEIGHBOR IN HIGH DIMENSIONAL SPACES?,"ALEXANDER HINNEBURG, CHARU C. AGGARWAL, DANIEL A. KEIM",VLDB,2000
671676,THE A-TREE: AN INDEX STRUCTURE FOR HIGH-DIMENSIONAL SPACES USING RELATIVE APPROXIMATION,"YASUSHI SAKURAI, MASATOSHI YOSHIKAWA, SHUNSUKE UEMURA, HARUHIKO KOJIMA",VLDB,2000
671677,SCHEMA MAPPING AS QUERY DISCOVERY,"RENEE J. MILLER, LAURA M. HAAS, MAURICIO A. HERNANDEZ",VLDB,2000
671669,COMPARING HIERARCHICAL DATA IN EXTERNAL MEMORY,SUDARSHAN S. CHAWATHE,VLDB,1999
671670,"WHAT DO THOSE WEIRD XML TYPES WANT, ANYWAY?",STEVEN J. DEROSE,VLDB,1999
671671,LOADING A CACHE WITH QUERY RESULTS,"LAURA M. HAAS, DONALD KOSSMANN, IOANA URSU",VLDB,1999
671672,CAPTURING AND QUERYING MULTIPLE ASPECTS OF SEMISTRUCTURED DATA,"CURTIS E. DYRESON, MICHAEL H. BOHLEN, CHRISTIAN S. JENSEN",VLDB,1999
671682,INSITE: A TOOL FOR INTERPRETING USERS? INTERACTION WITH A WEB SPACE,"CYRUS SHAHABI, ADIL FAISAL, FARNOUSH BANAEI KASHANI, JABED FARUQUE",VLDB,2000
671683,A DATABASE PLATFORM FOR BIOINFORMATICS,SANDEEPAN BANERJEE,VLDB,2000
671684,PERFORMANCE ISSUES IN INCREMENTAL WAREHOUSE MAINTENANCE,"WILBURT LABIO, JUN YANG, YINGWEI CUI, HECTOR GARCIA-MOLINA, JENNIFER WIDOM",VLDB,2000
671685,RESEARCH DIRECTIONS IN BIODIVERSITY INFORMATICS,JOHN L. SCHNASE,VLDB,2000
671678,TOWARD LEARNING BASED WEB QUERY PROCESSING,"YANLEI DIAO, HONGJUN LU, SONGTING CHEN, ZENGPING TIAN",VLDB,2000
671679,THE EVOLUTION OF THE WEB AND IMPLICATIONS FOR AN INCREMENTAL CRAWLER,"JUNGHOO CHO, HECTOR GARCIA-MOLINA",VLDB,2000
671680,"PANEL: FUTURE DIRECTIONS OF DATABASE RESEARCH - THE VLDB BROADENING STRATEGY, PART 2",MICHAEL L. BRODIE,VLDB,2000
671681,SEMANTIC ACCESS: SEMANTIC INTERFACE FOR QUERYING DATABASES,"NAPHTALI RISHE, JUN YUAN, RUKSHAN ATHAUDA, SHU-CHING CHEN, XIAOLING LU, XIAOBIN MA, ALEXANDER VASCHILLO, ARTYOM SHAPOSHNIKOV, DMITRY VASILEVSKY",VLDB,2000
671694,PROCESS AUTOMATION AS THE FOUNDATION FOR E-BUSINESS,"FABIO CASATI, MING-CHIEN SHAN",VLDB,2000
671693,A CASE-BASED APPROACH TO INFORMATION INTEGRATION,"MAURIZIO PANTI, LUCA SPALAZZI, ALBERTO GIRETTI",VLDB,2000
671692,A SCALABLE ALGORITHM FOR ANSWERING QUERIES USING VIEWS,"RACHEL POTTINGER, ALON Y. LEVY",VLDB,2000
671690,PUBLISH/SUBSCRIBE ON THE WEB AT EXTREME SPEED,"JOAO PEREIRA, FRANCOISE FABRET, FRANCOIS LLIRBAT, RADU PREOTIUC-PIETRO, KENNETH A. ROSS, DENNIS SHASHA",VLDB,2000
671689,FAST TIME SEQUENCE INDEXING FOR ARBITRARY LP NORMS,"BYOUNG-KEE YI, CHRISTOS FALOUTSOS",VLDB,2000
671688,THE CHALLENGE OF PROCESS DATA WAREHOUSING,"MATTHIAS JARKE, THOMAS LIST, JORG KOLLER",VLDB,2000
671687,USING SQL TO BUILD NEW AGGREGATES AND EXTENDERS FOR OBJECT- RELATIONAL SYSTEMS,"HAIXUN WANG, CARLO ZANIOLO",VLDB,2000
671686,DECISION TABLES: SCALABLE CLASSIFICATION EXPLORING RDBMS CAPABILITIES,"HONGJUN LU, HONGYAN LIU",VLDB,2000
671702,A 20/20 VISION OF THE VLDB-2020?,"S. MISBAH DEEN, ANANT JHINGRAN, SHAMKANT B. NAVATHE, ERICH J. NEUHOLD, GIO WIEDERHOLD",VLDB,2000
671701,AUTOMATED SELECTION OF MATERIALIZED VIEWS AND INDEXES IN SQL DATABASES,"SANJAY AGRAWAL, SURAJIT CHAUDHURI, VIVEK R. NARASAYYA",VLDB,2000
671700,"TOTO, WE'RE NOT IN KANSAS ANYMORE: ON TRANSITIONING FROM RESEARCH TO THE REAL (INVITED INDUSTRIAL TALK)",MICHAEL J. CAREY,VLDB,2000
671699,IDENTIFYING REPRESENTATIVE TRENDS IN MASSIVE TIME SERIES DATA SETS USING SKETCHES,"PIOTR INDYK, NICK KOUDAS, S. MUTHUKRISHNAN",VLDB,2000
671698,ASERA: EXTRANET ARCHITECTURE FOR B2B SOLUTIONS,ANIL NORI,VLDB,2000
671697,MINING FREQUENT ITEMSETS USING SUPPORT CONSTRAINTS,"KE WANG, YU HE, JIAWEI HAN",VLDB,2000
671696,RETHINKING DATABASE SYSTEM ARCHITECTURE: TOWARDS A SELF-TUNING RISC-STYLE DATABASE SYSTEM,"SURAJIT CHAUDHURI, GERHARD WEIKUM",VLDB,2000
671695,EFFICIENTLY PUBLISHING RELATIONAL DATA AS XML DOCUMENTS,"JAYAVEL SHANMUGASUNDARAM, EUGENE J. SHEKITA, RIMON BARR, MICHAEL J. CAREY, BRUCE G. LINDSAY, HAMID PIRAHESH, BERTHOLD REINWALD",VLDB,2000
671842,THE TREESCAPE SYSTEM: REUSE OF PRE-COMPUTED AGGREGATES OVER IRREGULAR OLAP HIERARCHIES,"TORBEN BACH PEDERSEN, CHRISTIAN S. JENSEN, CURTIS E. DYRESON",VLDB,2000
671843,MULTI-DIMENSIONAL DATABASE ALLOCATION FOR PARALLEL DATA WAREHOUSES,"THOMAS STOHR, HOLGER MARTENS, ERHARD RAHM",VLDB,2000
671840,DATA MINING IN THE BIOINFORMATICS DOMAIN,SHALOM TSUR,VLDB,2000
671841,EFFICIENT FILTERING OF XML DOCUMENTS FOR SELECTIVE DISSEMINATION OF INFORMATION,"MEHMET ALTINEL, MICHAEL J. FRANKLIN",VLDB,2000
671838,"HIGH-PERFORMANCE AND SCALABILITY THROUGH APPLICATION TIER,IN-MEMORY DATA MANAGEMENT",NAN,VLDB,2000
671839,PUSH TECHNOLOGY PERSONALIZATION THROUGH EVENT CORRELATION,"ASAF ADI, DAVID BOTZER, OPHER ETZION, TALI YATZKAR-HAHAM",VLDB,2000
671836,INTEGRATION OF DATA MINING WITH DATABASE TECHNOLOGY,"AMIR NETZ, SURAJIT CHAUDHURI, JEFF BERNHARDT, USAMA M. FAYYAD",VLDB,2000
671837,TEMPORAL INTEGRITY CONSTRAINTS WITH INDETERMINACY,"WES COWLEY, DIMITRIS PLEXOUSAKIS",VLDB,2000
