id,title,authors,venue,year
502031,PROBABILISTIC OBJECT BASES,"THOMAS EITER, JAMES J. LU, THOMAS LUKASIEWICZ, V. S. SUBRAHMANIAN",ACM Trans. Database Syst. ,2001
390004,REMINISCENCES IN INFLUENTIAL PAPERS,RICHARD SNODGRASS,SIGMOD Record,1998
383894,FLEXIBLE SUPPORT FOR MULTIPLE ACCESS CONTROL POLICIES,"SUSHIL JAJODIA, PIERANGELA SAMARATI, MARIA LUISA SAPINO, V. S. SUBRAHMANIAN",ACM Trans. Database Syst. ,2001
503101,MULTIWAY SPATIAL JOINS,"NIKOS MAMOULIS, DIMITRIS PAPADIAS",ACM Trans. Database Syst. ,2001
503102,SCHEMASQL: AN EXTENSION TO SQL FOR MULTIDATABASE INTEROPERABILITY,"LAKS V. S. LAKSHMANAN, FEREIDOON SADRI, SUBBU N. SUBRAMANIAN",ACM Trans. Database Syst. ,2001
502033,AN EXTENSION OF THE RELATIONAL DATA MODEL TO INCORPORATE ORDERED DOMAINS,WILFRED NG,ACM Trans. Database Syst. ,2001
503100,A CASE FOR DYNAMIC VIEW MANAGEMENT,"YANNIS KOTIDIS, NICK ROUSSOPOULOS",ACM Trans. Database Syst. ,2001
507235,DISTRIBUTED QUERY EVALUATION ON SEMISTRUCTURED DATA,DAN SUCIU,ACM Trans. Database Syst. ,2002
507236,ATOMICITY AND ISOLATION FOR TRANSACTIONAL PROCESSES,"HEIKO SCHULDT, GUSTAVO ALONSO, CATRIEL BEERI, HANS-JORG SCHEK",ACM Trans. Database Syst. ,2002
505049,EDITORIAL,RICHARD SNODGRASS,ACM Trans. Database Syst. ,2001
507340,DATA MANAGEMENT ISSUES IN ELECTRONIC COMMERCE: GUEST EDITOR'S INTRODUCTION,ASUMAN DOGAC,SIGMOD Record,2002
507341,THE DESIGN AND PERFORMANCE EVALUATION OF ALTERNATIVE XML STORAGE STRATEGIES,"FENG TIAN, DAVID J. DEWITT, JIANJUN CHEN, CHUN ZHANG",SIGMOD Record,2002
507237,A LOGICAL FOUNDATION FOR DEDUCTIVE OBJECT-ORIENTED DATABASES,"MENGCHI LIU, GILLIAN DOBBIE, TOK WANG LING",ACM Trans. Database Syst. ,2002
507339,DATA MANAGEMENT ISSUES IN ELECTRONIC COMMERCE,ASUMAN DOGAC,SIGMOD Record,2002
507344,AN ACTIVE FUNCTIONALITY SERVICE FOR E-BUSINESS APPLICATIONS,"M. CILIA, A. P. BUCHMANN",SIGMOD Record,2002
507345,CONTRACTING IN THE DAYS OF EBUSINESS,"W. HUMMER, W. LEHNER, H. WEDEKIND",SIGMOD Record,2002
507342,SUPPORTING GLOBAL USER PROFILES THROUGH TRUSTED AUTHORITIES,IBRAHIM CINGIL,SIGMOD Record,2002
507343,THE N-TIER HUB TECHNOLOGY,"RAINER A. SOMMER, THOMAS R. GULLEDGE, DAVID BAILEY",SIGMOD Record,2002
375774,SNOWBALL: A PROTOTYPE SYSTEM FOR EXTRACTING RELATIONS FROM LARGE TEXT COLLECTIONS,"EUGENE AGICHTEIN, LUIS GRAVANO, JEFF PAVEL, VIKTORIYA SOKOLOVA, ALEKSANDR VOSKOBOYNIK",SIGMOD Conference,2001
375773,"FAULT-TOLERANT, LOAD-BALANCING QUERIES IN TELEGRAPH","MEHUL A. SHAH, SIRISH CHANDRASEKARAN",SIGMOD Conference,2001
375777,SPATIAL DATA MANAGEMENT FOR COMPUTER AIDED DESIGN,"HANS-PETER KRIEGEL, ANDREAS MULLER, MARCO POTKE, THOMAS SEIDL",SIGMOD Conference,2001
375776,PBIR - PERCEPTION-BASED IMAGE RETRIEVAL,"EDWARD CHANG, KWANG-TING CHENG, LIHYUARN L. CHANG",SIGMOD Conference,2001
375780,DYNAMIC CONTENT ACCELERATION: A CACHING SOLUTION TO ENABLE SCALABLE DYNAMIC WEB PAGE GENERATION,"ANINDYA DATTA, KAUSHIK DUTTA, KRITHI RAMAMRITHAM, HELEN THOMAS, DEBRA VANDERMEER",SIGMOD Conference,2001
375779,RETINA: A REAL-TIME TRAFFIC NAVIGATION SYSTEM,"KAM-YIU LAM, EDWARD CHAN, TEI-WEI KUO, S. W. NG, DICK HUNG",SIGMOD Conference,2001
375786,DNA-MINER: A SYSTEM PROTOTYPE FOR MINING DNA SEQUENCES,"JIAWEI HAN, HASAN JAMIL, YING LU, LIANGYOU CHEN, YAQIN LIAO, JIAN PEI",SIGMOD Conference,2001
375783,LOTS O'TICKS: REAL TIME HIGH PERFORMANCE TIME SERIES QUERIES ON BILLIONS OF TRADES AND QUOTES,"ARTHUR WHITNEY, DENNIS SHASHA",SIGMOD Conference,2001
375792,XML DATA MANAGEMENT (PANEL SESSION): GO NATIVE OR SPRUCE UP RELATIONAL SYSTEMS?,"PER-AKE LARSON, DANA FLORESCU, GOETZ GRAEFE, GUIDO MOERKOTTE, HAMID PIRAHESH, HARALD SCHONING",SIGMOD Conference,2001
375789,DYDA: DATA WAREHOUSE MAINTENANCE IN FULLY CONCURRENT ENVIRONMENTS,"JUN CHEN, XIN ZHANG, SONGTING CHEN, ANDREAS KOELLER, ELKE A. RUNDENSTEINER",SIGMOD Conference,2001
375798,APPLICATION SERVERS (PANEL SESSION): BORN-AGAIN TP MONITORS FOR THE WEB,"C. MOHAN, LARRY CABLE, MATTHIEU DEVIN, SCOTT DIETZEN, PAT HELLAND, DAN WOLFSON",SIGMOD Conference,2001
375796,WILL DATABASE RESEARCHERS HAVE ANY ROLE IN DATA SECURITY? (PANEL SESSION),"ARNON ROSENTHAL, KLAUS DITTRICH, JIM DONAHUE, BILL MAIMONE",SIGMOD Conference,2001
375808,TIME SERIES SIMILARITY MEASURES AND TIME SERIES INDEXING (ABSTRACT ONLY),"DIMITRIOS GUNOPULOS, GAUTAM DAS",SIGMOD Conference,2001
375800,ONLINE QUERY PROCESSING: A TUTORIAL,"PETER J. HAAS, JOSEPH M. HELLERSTEIN",SIGMOD Conference,2001
375812,MODELS AND LANGUAGES FOR DESCRIBING AND DISCOVERING E-SERVICES,"FABIO CASATI, MING-CHIEN SHAN",SIGMOD Conference,2001
375810,SEMANTIC B2B INTEGRATION,CHRISTOPH BUSSLER,SIGMOD Conference,2001
375814,STANDARD FOR MULTIMEDIA DATABASES,JOHN R. SMITH,SIGMOD Conference,2001
377665,TEMPORAL STATEMENT MODIFIERS,"MICHAEL H. BOHLEN, CHRISTIAN S. JENSEN, RICHARD THOMAS SNODGRASS",ACM Trans. Database Syst. ,2000
377676,OPTIMIZING OBJECT QUERIES USING AN EFFECTIVE CALCULUS,"LEONIDAS FEGARAS, DAVID MAIER",ACM Trans. Database Syst. ,2000
377677,CACHE INVESTMENT: INTEGRATING QUERY OPTIMIZATION AND DISTRIBUTED DATA PLACEMENT,"DONALD KOSSMANN, MICHAEL J. FRANKLIN, GERHARD DRASCH, WIG AG",ACM Trans. Database Syst. ,2000
381860,ADVANCES IN REAL-TIME DATABASE SYSTEMS RESEARCH,AZER BESTAVROS,SIGMOD Record,1996
381868,"INTEGRATING TEMPORAL, REAL-TIME, AN ACTIVE DATABASES","KRITHI RAMAMRITHAM, RAJU SIVASANKARAN, JOHN A. STANKOVIC, DON T. TOWSLEY, MING XIONG",SIGMOD Record,1996
381870,REAL-TIME INDEX CONCURRENCY CONTROL,"JAYANT R. HARITSA, S. SESHADRI",SIGMOD Record,1996
381873,REAL-TIME DATABASE - SIMILARITY AND RESOURCE SCHEDULING,"TEI-WEI KUO, ALOYSIUS K. MOK",SIGMOD Record,1996
381876,EXPLOITING MAIN MEMORY DBMS FEATURES TO IMPROVE REAL-TIME CONCURRENCY CONTROL PROTOCOLS,"OZGUR ULUSOY, ALEJANDRO BUCHMANN",SIGMOD Record,1996
381878,ENHANCING EXTERNAL CONSISTENCY IN REAL-TIME TRANSACTIONS,"KWEI-JAY LIN, CHING-SHAN PENG",SIGMOD Record,1996
381879,IMPROVING TIMELINESS IN REAL-TIME SECURE DATABASE SYSTEMS,"SANG H. SON, RASIKAN DAVID, BHAVANI THURAISINGHAM",SIGMOD Record,1996
381881,DEEDS TOWARDS A DISTRIBUTED AND ACTIVE REAL-TIME DATABASE SYSTEM,"S. F. ANDLER, J. HANSSON, J. ERIKSSON, J. MELLIN, M. BERNDTSSON, B. EFTRING",SIGMOD Record,1996
381882,OVERVIEW OF THE STANFORD REAL-TIME INFORMATION PROCESSOR (STRIP),"BRAD ADELBERG, BEN KAO, HECTOR GARCIA-MOLINA",SIGMOD Record,1996
381886,DATABASE RESEARCH: ACHIEVEMENTS AND OPPORTUNITIES INTO THE 1ST CENTURY,"AVI SILBERSCHATZ, MIKE STONEBRAKER, JEFF ULLMAN",SIGMOD Record,1996
381889,WORKSHOP REPORT: THE FIRST INTERNATIONAL WORKSHOP ON ACTIVE AND REAL-TIME DATABASE SYSTEMS (ARTDB-95),"MIKAEL BERNDTSSON, JORGEN HANSSON",SIGMOD Record,1996
381890,INTEGRATING CONTENTS AND STRUCTURE IN TEXT RETRIEVAL,"RICARDO BAEZA-YATES, GONZALO NAVARRO",SIGMOD Record,1996
335494,LAMBDA-DB: AN ODMG-BASED OBJECT-ORIENTED DBMS,"LEONIDAS FEGARAS, CHANDRASEKHAR SRINIVASAN, ARVIND RAJENDRAN, DAVID MAIER",SIGMOD Conference,2000
335495,AN APPROXIMATE SEARCH ENGINE FOR STRUCTURAL DATABASES,"JASON T. L. WANG, XIONG WANG, DENNIS SHASHA, BRUCE A. SHAPIRO, KAIZHONG ZHANG, QICHENG MA, ZASHA WEINBERG",SIGMOD Conference,2000
335484,RESEARCH ISSUES IN MOVING OBJECTS DATABASES (TUTORIAL SESSION),OURI WOLFSON,SIGMOD Conference,2000
335492,SELF-ORGANIZING DATA SHARING COMMUNITIES WITH SAGRES,"ZACHARY IVES, ALON LEVY, JAYANT MADHAVAN, RACHEL POTTINGER, STEFAN SAROIU, IGOR TATARINOV, SHIORI BETZLER, QIONG CHEN, EWA JASLIKOWSKA, JING SU, WAI TAK THEODORA YEUNG",SIGMOD Conference,2000
335480,DATA ACCESS (TUTORIAL SESSION),"JOSE A. BLAKELEY, ANAND DESHPANDE",SIGMOD Conference,2000
335482,LDAP DIRECTORY SERVICES- JUST ANOTHER DATABASE APPLICATION? (TUTORIAL SESSION),"SHRIDHAR SHUKLA, ANAND DESHPANDE",SIGMOD Conference,2000
335477,DESIGNING AN ULTRA HIGHLY AVAILABLE DBMS (TUTORIAL SESSION),"SVEIN ERIK BRATSBERG, OYSTEIN TORBJORNSEN",SIGMOD Conference,2000
335479,"DATA MANAGEMENT IN ECOMMERCE (TUTORIAL SESSION): THE GOOD, THE BAD, AND THE UGLY",AVIGDOR GAL,SIGMOD Conference,2000
335474,APPLICATION ARCHITECTURE (PANEL SESSION): 2TIER OR 3TIER? WHAT IS DBMS'S ROLE?,ANIL K. NORI,SIGMOD Conference,2000
335476,OF XML AND DATABASES (PANEL SESSION): WHERE'S THE BEEF?,"JENNIFER WIDOM, ADAM BOSWORTH, BRUCE LINDSAY, MICHAEL STONEBRAKER, DAN SUCIU",SIGMOD Conference,2000
335471,FROM BROWSING TO INTERACTING: DBMS SUPPORT FOR RESPONSIVE WEBSITES,RAGHU RAMAKRISHNAN,SIGMOD Conference,2000
335473,INDEX RESEARCH (PANEL SESSION): FOREST OR TREES?,"JOSEPH M. HELLERSTEIN, HANS-PETER KRIEGEL, DAVID COMET, CHRISTOS FALSUTSOS, RAGHU RAMAKRISHNAN, PAUL BROWN",SIGMOD Conference,2000
335468,SQLEM: FAST CLUSTERING IN SQL USING THE EM ALGORITHM,"CARLOS ORDONEZ, PAUL CEREGHINI",SIGMOD Conference,2000
335469,ANATOMY OF A REAL E-COMMERCE SYSTEM,ANANT JHINGRAN,SIGMOD Conference,2000
335465,HANDLING VERY LARGE DATABASES WITH INFORMIX EXTENDED PARALLEL SERVER,ANDREAS WEININGER,SIGMOD Conference,2000
335466,INTERNET TRAFFIC WAREHOUSE,"CHUNG-MIN CHEN, MUNIR COCHINWALA, CLAUDIO PETRONE, MARC PUCCI, SUNIL SAMTANI, PATRIZIA SANTA",SIGMOD Conference,2000
336589,DISIMA: A DISTRIBUTED AND INTEROPERABLE IMAGE DATABASE SYSTEM,"VINCENT ORIA, M. TAMER OZSU, PAUL J. IGLINSKI, SHU LIN, BIN YAO",SIGMOD Conference,2000
336587,INTEGRATING REPLACEMENT POLICIES IN STORM: AN EXTENSIBLE APPROACH,"CHONG LENG GOH, BENG CHIN OOI, STEPHANE BRESSAN, KIAN-LEE TAN",SIGMOD Conference,2000
336583,SPIRE: A PROGRESSIVE CONTENT-BASED SPATIAL IMAGE RETRIEVAL ENGINE,"CHUNG-SHENG LI, LAWRENCE D. BERGMAN, YUAN-CHI CHANG, VITTORIO CASTELLI, JOHN R. SMITH",SIGMOD Conference,2000
336579,AQR-TOOLKIT: AN ADAPTIVE QUERY ROUTING MIDDLEWARE FOR DISTRIBUTED DATA INTENSIVE SYSTEMS,"LING LIU, CALTON PU, DAVID BUTTLER, WEI HAN, HENRIQUE PAQUES, WEI TANG",SIGMOD Conference,2000
336578,TIP: A TEMPORAL EXTENSION TO INFORMIX,"JUN YANG, HUACHENG C. YING, JENNIFER WIDOM",SIGMOD Conference,2000
336577,A GOAL-DRIVEN AUTO-CONFIGURATION TOOL FOR THE DISTRIBUTED WORKFLOW MANAGEMENT SYSTEM MENTORLITE,"MICHAEL GILLMANN, JEANINE WEISSENFELS, GERMAN SHEGALOV, WOLFGANG WONNER, GERHARD WEIKUM",SIGMOD Conference,2000
336575,MOCHA: A DATABASE MIDDLEWARE SYSTEM FEATURING AUTOMATIC DEPLOYMENT OF APPLICATION-SPECIFIC FUNCTIONALITY,"MANUEL RODRIGUEZ-MARTINEZ, NICK ROUSSOPOULOS, JOHN M. MCGANN, STEPHEN KELLEY, VADIM KATZ, ZHEXUAN SONG, JOSEPH JAJA",SIGMOD Conference,2000
336573,IMAGE MINING IN IRIS: INTEGRATED RETINAL INFORMATION SYSTEM,"WYNNE HSU, MONG LI LEE, KHENG GUAN GOH",SIGMOD Conference,2000
336572,TOWARDS DATA MINING BENCHMARKING: A TEST BED FOR PERFORMANCE STUDY OF FREQUENT PATTERN MINING,"JIAN PEI, RUNYING MAO, KAN HU, HUA ZHU",SIGMOD Conference,2000
336570,CONCEPT BASED DESIGN OF DATA WAREHOUSES: THE DWQ DEMONSTRATORS,"M. JARKE, C. QUIX, D. CALVANESE, M. LENZERINI, E. FRANCONI, S. LIGOUDISTIANOS, P. VASSILIADIS, Y. VASSILIOU",SIGMOD Conference,2000
336568,AJAX: AN EXTENSIBLE DATA CLEANING TOOL,"HELENA GALHARDAS, DANIELA FLORESCU, DENNIS SHASHA, ERIC SIMON",SIGMOD Conference,2000
336564,"I3: INTELLIGENT, INTERACTIVE INVESTIGATION OF OLAP DATA CUBES","SUNITA SARAWAGI, GAYATRI SATHE",SIGMOD Conference,2000
336562,JAVAX.XXL: A PROTOTYPE FOR A LIBRARY OF QUERY PROCESSING ALGORITHMS,"JOCHEN VAN DEN BERCKEN, JENS-PETER DITTRICH, BERNHARD SEEGER",SIGMOD Conference,2000
336560,FACT: A LEARNING BASED WEB QUERY PROCESSING SYSTEM,"SONGTING CHEN, YANLEI DIAO, HONGJUN LU, ZENGPING TIAN",SIGMOD Conference,2000
335497,HOMER: A MODEL-BASED CASE TOOL FOR DATA-INTENSIVE WEB SITES,"PAOLO MERIALDO, PAOLO ATZENI, MARCO MAGNANTE, GIANSALVATORE MECCA, MARCO PECORONE",SIGMOD Conference,2000
335496,SERFING THE WEB: WEB SITE MANAGEMENT MADE EASY,"ELKE A. RUNDENSTEINER, KAJAL T. CLAYPOOL, LI CHEN, HONG SU, KEIJI OENOKI",SIGMOD Conference,2000
335430,WEBVIEW MATERIALIZATION,"ALEXANDROS LABRINIDIS, NICK ROUSSOPOULOS",SIGMOD Conference,2000
335432,NIAGARACQ: A SCALABLE CONTINUOUS QUERY SYSTEM FOR INTERNET DATABASES,"JIANJUN CHEN, DAVID J. DEWITT, FENG TIAN, YUAN WANG",SIGMOD Conference,2000
335433,THE ONION TECHNIQUE: INDEXING FOR LINEAR OPTIMIZATION QUERIES,"YUAN-CHI CHANG, LAWRENCE BERGMAN, VITTORIO CASTELLI, CHUNG-SHENG LI, MING-LING LO, JOHN R. SMITH",SIGMOD Conference,2000
335434,ON EFFECTIVE MULTI-DIMENSIONAL INDEXING FOR STRINGS,"H. V. JAGADISH, NICK KOUDAS, DIVESH SRIVASTAVA",SIGMOD Conference,2000
335426,A DATA MODEL AND DATA STRUCTURES FOR MOVING OBJECTS DATABASES,"LUCA FORLIZZI, RALF HARTMUT GUTING, ENRICO NARDELLI, MARKUS SCHNEIDER",SIGMOD Conference,2000
335427,INDEXING THE POSITIONS OF CONTINUOUSLY MOVING OBJECTS,"SIMONAS SALTENIS, CHRISTIAN S. JENSEN, SCOTT T. LEUTENEGGER, MARIO A. LOPEZ",SIGMOD Conference,2000
335428,ADAPTIVE MULTI-STAGE DISTANCE JOIN PROCESSING,"HYOSEOP SHIN, BONGKI MOON, SUKHO LEE",SIGMOD Conference,2000
335429,FINDING REPLICATED WEB COLLECTIONS,"JUNGHOO CHO, NARAYANAN SHIVAKUMAR, HECTOR GARCIA-MOLINA",SIGMOD Conference,2000
335421,A CHASE TOO FAR?,"LUCIAN POPA, ALIN DEUTSCH, ARNAUD SAHUGUET, VAL TANNEN",SIGMOD Conference,2000
335422,WSQ/DSQ: A PRACTICAL APPROACH FOR COMBINED QUERYING OF DATABASES AND THE WEB,"ROY GOLDMAN, JENNIFER WIDOM",SIGMOD Conference,2000
335423,A FRAMEWORK FOR EXPRESSING AND COMBINING PREFERENCES,"RAKESH AGRAWAL, EDWARD L. WIMMERS",SIGMOD Conference,2000
335424,MICROSOFT TERRASERVER: A SPATIAL DATA WAREHOUSE,"TOM BARCLAY, JIM GRAY, DON SLUTZ",SIGMOD Conference,2000
335416,TOWARDS SELF-TUNING DATA PLACEMENT IN PARALLEL DATABASE SYSTEMS,"MONG LI LEE, MASARU KITSUREGAWA, BENG CHIN OOI, KIAN-LEE TAN, ANIRBAN MONDAL",SIGMOD Conference,2000
335418,LH*RS: A HIGH-AVAILABILITY SCALABLE DISTRIBUTED DATA STRUCTURE USING REED SOLOMON CODES,"WITOLD LITWIN, THOMAS SCHWARZ",SIGMOD Conference,2000
335419,EFFICIENT AND EXTENSIBLE ALGORITHMS FOR MULTI QUERY OPTIMIZATION,"PRASAN ROY, S. SESHADRI, S. SUDARSHAN, SIDDHESH BHOBE",SIGMOD Conference,2000
335420,EDDIES: CONTINUOUSLY ADAPTIVE QUERY PROCESSING,"RON AVNUR, JOSEPH M. HELLERSTEIN",SIGMOD Conference,2000
335461,DLFM: A TRANSACTIONAL RESOURCE MANAGER,"HUI-I HSIAO, INDERPAL NARANG",SIGMOD Conference,2000
335459,GOING BEYOND PERSONALIZATION: RULE ENGINES AT WORK,ERIC KINTZER,SIGMOD Conference,2000
335463,INDEXING IMAGES IN ORACLE8I,"MELLIYAL ANNAMALAI, RAJIV CHOPRA, SAMUEL DEFAZIO, SUSAN MAVRIS",SIGMOD Conference,2000
335462,ONLINE INDEX REBUILD,"NAGAVAMSI PONNEKANTI, HANUMA KODAVALLA",SIGMOD Conference,2000
335454,MAINTENANCE OF CUBE AUTOMATIC SUMMARY TABLES,"WOLFGANG LEHNER, RICHARD SIDLE, HAMID PIRAHESH, ROBERTA WOLFGANG COCHRANE",SIGMOD Conference,2000
335452,BENCHMARKING QUERIES OVER TREES: LEARNING THE HARD TRUTH THE HARD WAY,"FANNY WATTEZ, SOPHIE CLUET, VERONIQUE BENZAKEN, GUY FERRAN, CHRISTIAN FIEGEL",SIGMOD Conference,2000
335457,EXPRESSING BUSINESS RULES,RONALD G. ROSS,SIGMOD Conference,2000
335455,CHALLENGES IN AUTOMATING DECLARATIVE BUSINESS RULES TO ENABLE RAPID BUSINESS RESPONSE,VAL HUBER,SIGMOD Conference,2000
335449,MAKING B+- TREES CACHE CONSCIOUS IN MAIN MEMORY,"JUN RAO, KENNETH A. ROSS",SIGMOD Conference,2000
335448,APPROXIMATING MULTI-DIMENSIONAL AGGREGATE RANGE QUERIES OVER REAL ATTRIBUTES,"DIMITRIOS GUNOPULOS, GEORGE KOLLIOS, VASSILIS J. TSOTRAS, CARLOTTA DOMENICONI",SIGMOD Conference,2000
335451,"COUNTING, ENUMERATING, AND SAMPLING OF EXECUTION PLANS IN A COST-BASED QUERY OPTIMIZER","FLORIAN WAAS, CESAR GALINDO-LEGARIA",SIGMOD Conference,2000
335450,CONGRESSIONAL SAMPLES FOR APPROXIMATE ANSWERING OF GROUP-BY QUERIES,"SWARUP ACHARYA, PHILLIP B. GIBBONS, VISWANATH POOSALA",SIGMOD Conference,2000
335437,EFFICIENT ALGORITHMS FOR MINING OUTLIERS FROM LARGE DATA SETS,"SRIDHAR RAMASWAMY, RAJEEV RASTOGI, KYUSEOK SHIM",SIGMOD Conference,2000
335436,EFFICIENT AND COST-EFFECTIVE TECHNIQUES FOR BROWSING AND INDEXING LARGE VIDEO DATABASES,"JUNGHWAN OH, KIEN A. HUA",SIGMOD Conference,2000
335439,DESIGNING AND MINING MULTI-TERABYTE ASTRONOMY ARCHIVES: THE SLOAN DIGITAL SKY SURVEY,"ALEXANDER S. SZALAY, PETER Z. KUNSZT, ANI THAKAR, JIM GRAY, DON SLUTZ, ROBERT J. BRUNNER",SIGMOD Conference,2000
335438,PRIVACY-PRESERVING DATA MINING,"RAKESH AGRAWAL, RAMAKRISHNAN SRIKANT",SIGMOD Conference,2000
369278,USING QUANTITATIVE INFORMATION FOR EFFICIENT ASSOCIATION RULE GENERATION,"B. POSSAS, M. CARVALHO, R. RESENDE, W. MEITA, JR.",SIGMOD Record,2000
369281,OBJECT DATABASE EVOLUTION USING SEPARATION OF CONCERNS,"AWAIS RASHID, PETER SAWYER",SIGMOD Record,2000
369276,REPORT ON THE VLDB WORKSHOP ON TECHNOLOGIES FOR E-SERVICES (TES),"FABIO CASATI, UMESH DAYAL, MING-CHIEN SHAN",SIGMOD Record,2000
369277,RESEARCH AND PRACTICE IN FEDERATED INFORMATION SYSTEMS,"W. HASSELBRING, W.-J. VAN DEN HEUVEL, G. J. HOUBEN, R.-D. KUTSCHE, B. RIEGER, M. ROANTREE, K. SUBIETA",SIGMOD Record,2000
369287,MOVING UP THE FOOD CHAIN: SUPPORTING E-COMMERCE APPLICATIONS ON DATABASES,ANANT JHINGRAN,SIGMOD Record,2000
369289,A VISION FOR MANAGEMENT OF COMPLEX MODELS,"PHILLIP A. BERNSTEIN, ALON Y. HALEVY, RACHEL A. POTTINGER",SIGMOD Record,2000
369282,CACHE INVALIDATION SCHEME FOR MOBILE COMPUTING SYSTEMS WITH REAL-TIME DATA,"JOE CHUN-HUNG YUEN, EDWARD CHAN, KAM-YIU LAM, H. W. LEUNG",SIGMOD Record,2000
369284,THEORY OF ANSWERING QUERIES USING VIEWS,ALON Y. HALEVY,SIGMOD Record,2000
362138,METADATA STANDARDS FOR DATA WAREHOUSING: OPEN INFORMATION MODEL VS. COMMON WAREHOUSE METADATA,"THOMAS VETTERLI, ANCA VADUVA, MARTIN STAUDT",SIGMOD Record,2000
362140,COMPARATIVE ANALYSIS OF SIX XML SCHEMA LANGUAGES,"DONGWON LEE, WESLEY W. CHU",SIGMOD Record,2000
362136,CONSTRAINT DATABASES: A TUTORIAL INTRODUCTION,JAN VAN DEN BUSSCHE,SIGMOD Record,2000
362137,THE IMPLEMENTATION AND PERFORMANCE OF COMPRESSED DATABASES,"TILL WESTMANN, DONALD KOSSMANN, SVEN HELMER, GUIDO MOERKOTTE",SIGMOD Record,2000
363955,A NEW APPROACH TO DEVELOPING AND IMPLEMENTING EAGER DATABASE REPLICATION PROTOCOLS,"BETTINA KEMME, GUSTAVO ALONSO",ACM Trans. Database Syst. ,2000
363956,THEORY OF DEPENDENCE VALUES,ROSA MEO,ACM Trans. Database Syst. ,2000
362142,KNOWLEDGE DISCOVERY IN DATA WAREHOUSES,THEMISTOKLIS PALPANAS,SIGMOD Record,2000
363954,AN ALGEBRAIC APPROACH TO STATIC ANALYSIS OF ACTIVE DATABASE RULES,"ELENA BARALIS, JENNIFER WIDOM",ACM Trans. Database Syst. ,2000
373709,SQL AND MANAGEMENT OF EXTERNAL DATA,"JIM MELTON, JAN-EIKE MICHELS, VANJA JOSIFOVSKI, KRISHNA KULKARNI, PETER SCHWARZ, KATHY ZEIDENSTEIN",SIGMOD Record,2001
373708,REPORT ON THE FOURTH INTERNATIONAL CONFERENCE ON FLEXIBLE QUERY ANSWERING SYSTEMS (FQAS 2000),"PATRICK BOSC, AMIHAI MOTRO, GABRIELLA PASI",SIGMOD Record,2001
373705,XML AND INFORMATION RETRIEVAL: A SIGIR 2000 WORKSHOP,"DAVID CARMEL, YOELLE MAAREK, AYA SOFFER",SIGMOD Record,2001
373699,REPORT ON XEWA-00: THE XML ENABLED WIDE-AREA SEARCHES FOR BIOINFORMATICS WORKSHOP,TERENCE CRITCHLOW,SIGMOD Record,2001
375666,ICEBERG-CUBE COMPUTATION WITH PC CLUSTERS,"RAYMOND T. NG, ALAN WAGNER, YU YIN",SIGMOD Conference,2001
375665,ON COMPUTING CORRELATED AGGREGATES OVER CONTINUAL DATA STREAMS,"JOHANNES GEHRKE, FLIP KORN, DIVESH SRIVASTAVA",SIGMOD Conference,2001
375664,EFFICIENT COMPUTATION OF ICEBERG CUBES WITH COMPLEX MEASURES,"JIAWEI HAN, JIAN PEI, GUOZHU DONG, KE WANG",SIGMOD Conference,2001
373713,THE CLIO PROJECT: MANAGING HETEROGENEITY,"RENEE J. MILLER, MAURICIO A. HERNANDEZ, LAURA M. HAAS, LINGLING YAN, C. T. HOWARD HO, RONALD FAGIN, LUCIAN POPA",SIGMOD Record,2001
373678,QUERYING MULTI-DIMENSIONAL DATA INDEXED USING THE HILBERT SPACE-FILLING CURVE,"J. K. LAWDER, P. J. H. KING",SIGMOD Record,2001
373638,RE-DESIGNING DISTANCE FUNCTIONS AND DISTANCE-BASED APPLICATIONS FOR HIGH DIMENSIONAL DATA,CHARU C. AGGARWAL,SIGMOD Record,2001
373631,EIHA?!?: DEPLOYING WEB AND WAP SERVICES USING XML TECHNOLOGY,"CHIARA BIANCHERI, JEAN-CHRISTOPHE PAZZAGLIA, GAVINO PADDEU",SIGMOD Record,2001
369291,NEW TPC BENCHMARKS FOR DECISION SUPPORT AND WEB COMMERCE,"MEIKEL POESS, CHRIS FLOYD",SIGMOD Record,2000
373697,CONSTRAINTS FOR SEMISTRUCTURED DATA AND XML,"PETER BUNEMAN, WENFEI FAN, JEROME SIMEON, SCOTT WEINSTEIN",SIGMOD Record,2001
373691,TOWARDS KNOWLEDGE-BASED DIGITAL LIBRARIES,"LING FENG, MARFRED A. JEUSFELD, JEROEN HOPPENBROUWERS",SIGMOD Record,2001
373684,QUALITY OF SERVICE IN MULTIMEDIA DIGITAL LIBRARIES,"ELISA BERTINO, AHMED K. ELMAGARMID, MOHAND-SAID HACID",SIGMOD Record,2001
373680,INFOSPHERE PROJECT: SYSTEM SUPPORT FOR INFORMATION FLOW APPLICATIONS,"CALTON PU, KARSTEN SCHWAN, JONATHAN WALPOLE",SIGMOD Record,2001
344820,REPORT ON NGITS'99: THE FOURTH INTERNATIONAL WORKSHOP ON NEXT GENERATION INFORMATION TECHNOLOGIES AND SYSTEMS,OPHER ETZION,SIGMOD Record,1999
344822,COMPARATIVE ANALYSIS OF FIVE XML QUERY LANGUAGES,"ANGELA BONIFATI, STEFANO CERI",SIGMOD Record,2000
